"","pos","name","date","time","map"
"22555","1","prd","18/01/17","39.030","hauntedrace"
"22557","1","GreenJumper","07/11/15","9.554","hawk1"
"22559","1","prd","20/02/16","5.683","hawkjmp2"
"22561","1","APKIS","01/07/15","12.242","hawkjmp4"
"22562","1","Stoner","11/12/15","14.225","hbjmp1"
"22564","1","Lofas","16/10/15","29.780","hbjmp2000"
"22566","1","Casper","29/03/15","34.820","hbjmp2005"
"22568","1","KroPP","10/05/14","61.016","heightjumps"
"22569","1","Lofas","09/05/14","120.326","hellfire"
"22570","1","n00k!e","12/12/15","10.676","hellfire_1"
"22572","1","n00k!e","17/05/14","10.476","hellfire_10"
"22574","1","n00k!e","01/08/13","8.450","hellfire_11"
"22575","1","Lofas","23/07/13","15.856","hellfire_12"
"22576","1","Lofas","19/06/15","10.716","hellfire_13"
"22578","1","Lofas","16/08/15","7.004","hellfire_14"
"22580","1","ace","16/08/15","17.967","hellfire_15"
"22581","1","Lofas","03/05/15","15.185","hellfire_16"
"22582","1","Goblin","22/06/14","11.494","hellfire_17"
"22584","1","Lofas","27/02/13","50.087","hellfire_18"
"22585","1","Lofas","15/02/13","17.642","hellfire_19"
"22587","1","KroPP","26/12/15","10.693","hellfire_2"
"22589","1","yogurt","24/11/16","20.309","hellfire_20"
"22590","1","KroPP","03/01/15","32.784","hellfire_21"
"22592","1","KroPP","09/10/15","39.796","hellfire_22"
"22593","1","quazilin","02/12/13","20.175","hellfire_23"
"22594","1","Goblin","06/04/16","32.262","hellfire_24"
"22596","1","KroPP","04/04/15","20.952","hellfire_25"
"22597","1","KroPP","04/04/15","22.441","hellfire_26"
"22598","1","Lofas","04/02/14","14.971","hellfire_27"
"22600","1","KroPP","12/04/15","75.555","hellfire_28"
"22601","1","ds.ads","16/12/12","31.066","hellfire_29"
"22603","1","n00k!e","04/10/15","11.167","hellfire_3"
"22605","1","Lofas","29/03/13","22.096","hellfire_30"
"22606","1","KroPP","24/06/14","34.715","hellfire_31"
"22607","1","Lofas","20/11/15","22.071","hellfire_32"
"22609","1","GreenJumper","31/05/14","38.719","hellfire_33"
"22610","1","prd","28/10/15","19.552","hellfire_34"
"22612","1","prd","19/11/14","15.990","hellfire_35"
"22613","1","Lofas","07/08/14","19.475","hellfire_36"
"22615","1","prd","21/03/17","13.546","hellfire_37"
"22617","1","n00k!e","27/11/13","47.643","hellfire_38"
"22618","1","RoN!N","09/06/14","35.587","hellfire_39"
"22619","1","Lofas","04/10/15","19.211","hellfire_4"
"22621","1","KroPP","08/01/15","117.380","hellfire_40"
"22622","1","GreenJumper","23/03/14","18.638","hellfire_41"
"22623","1","Lofas","03/07/14","28.464","hellfire_42"
"22624","1","Lofas","10/05/14","57.708","hellfire_43"
"22625","1","n00k!e","23/09/15","16.202","hellfire_44"
"22627","1","n00k!e","14/10/15","14.138","hellfire_45"
"22628","1","KroPP","14/06/14","12.157","hellfire_46"
"22629","1","Lofas","27/08/14","18.705","hellfire_47"
"22630","1","n00k!e","21/06/14","11.129","hellfire_48"
"22631","1","sbammm","22/03/17","14.383","hellfire_49"
"22632","1","Killa","03/09/14","9.755","hellfire_5"
"22633","1","yogurt","27/10/16","155.196","hellfire_50"
"22635","1","KroPP","06/06/14","33.607","hellfire_51"
"22637","1","KroPP","26/04/13","31.834","hellfire_52"
"22638","1","KroPP","17/12/12","36.844","hellfire_53"
"22639","1","KroPP","09/05/14","30.660","hellfire_54"
"22640","1","ds.ads","19/01/13","31.994","hellfire_55"
"22642","1","GreenJumper","06/01/14","32.245","hellfire_56"
"22643","1","yogurt","06/08/16","26.750","hellfire_57"
"22644","1","KroPP","09/08/15","96.162","hellfire_58"
"22645","1","rl","31/07/12","8.148","hellfire_59"
"22646","1","n00k!e","04/05/15","10.520","hellfire_6"
"22647","1","KroPP","10/01/14","64.936","hellfire_60"
"22648","1","KroPP","28/11/14","63.481","hellfire_61"
"22649","1","KroPP","23/11/14","77.393","hellfire_62"
"22650","1","Lofas","22/08/14","10.288","hellfire_63"
"22651","1","cr33pz","11/03/14","10.757","hellfire_64"
"22653","1","KroPP","10/10/15","64.756","hellfire_65"
"22654","1","cr33pz","16/11/14","22.811","hellfire_66"
"22655","1","prd","04/12/16","7.856","hellfire_68"
"22656","1","KroPP","24/06/14","16.778","hellfire_7"
"22657","1","prd","12/11/16","22.675","hellfire_70"
"22658","1","santher","23/07/13","37.483","hellfire_71"
"22659","1","Lofas","04/03/13","25.651","hellfire_72"
"22660","1","Lofas","19/10/15","11.555","hellfire_8"
"22662","1","Lofas","24/04/14","15.402","hellfire_9"
"22664","1","n00k!e","13/10/15","34.212","hellrace"
"22665","1","KroPP","17/03/15","84.808","highjump"
"22666","1","Castro","12/08/14","16.532","hilljumps"
"22667","1","Lofas","19/09/13","6.712","hilly"
"22669","1","ace","09/04/17","3.277","hitjumps"
"22671","1","prd","14/12/15","8.304","hitjumps2"
"22673","1","prd","07/09/16","19.165","hitjumps3"
"22675","1","[3M.ROSS]","12/11/15","18.605","hmap1"
"22676","1","KroPP","06/07/14","223.384","ic3yjumpsr1b"
"22677","1","n00k!e","27/02/14","45.554","ice_coffee_jumpz"
"22679","1","prd","03/09/15","4.967","icejump1"
"22681","1","n00k!e","14/05/13","20.110","icemap1"
"22682","1","mule_0wnz","15/02/16","49.396","icemap1a"
"22683","1","Lofas","24/07/13","26.555","icemap2"
"22684","1","prd","09/11/15","29.768","icemap2014"
"22686","1","n00k!e","15/03/15","27.700","icerocketjump"
"22687","1","n00k!e","20/01/14","23.231","icex_jump"
"22689","1","(MCS)Faderjok","19/11/13","13.721","icy_jump"
"22691","1","Lofas","23/09/15","20.255","icy_jump2"
"22692","1","KroPP","05/01/15","44.022","icy_jump3"
"22693","1","KroPP","19/11/14","20.807","icy_jump4"
"22695","1","ds.ads","15/10/15","23.627","icy_jump5"
"22697","1","n00k!e","26/10/15","24.378","icy_jump6"
"22698","1","Lofas","10/09/14","12.452","ijump1h"
"22699","1","Lofas","07/09/14","4.959","ijumptest4"
"22701","1","KroPP","18/08/15","32.524","ijumptest5"
"22702","1","Lofas","01/09/14","18.892","ijumpz1"
"22704","1","GreenJumper","25/07/15","17.834","ijumpz2"
"22706","1","prd","11/08/16","25.985","ijumpz3"
"22708","1","APKIS","07/01/15","18.241","ijumpz4"
"22709","1","KroPP","09/04/15","132.738","indorjump6"
"22710","1","Tig","31/07/12","13.973","inthedark"
"22711","1","KroPP","09/04/15","18.738","j-arena2"
"22712","1","APKIS","31/07/15","82.059","j5"
"22713","1","n00k!e","15/12/12","12.910","j_rbjump1"
"22715","1","KroPP","14/05/14","16.412","j_rbjump2"
"22716","1","Lofas","29/08/13","26.030","j_rbjump3"
"22718","1","Tig","13/05/12","11.109","j_rbjump4"
"22719","1","KroPP","21/01/14","19.574","j_rbjump5"
"22721","1","Lofas","19/10/15","5.201","jasonjumps2"
"22723","1","n00k!e","13/07/14","11.760","jasonjumps3r"
"22725","1","Lofas","25/07/15","8.863","jasonjumps4"
"22727","1","Lofas","03/06/14","8.742","jayjump1"
"22729","1","nbc.shadow_no","18/03/16","81.582","jblazejmp1"
"22730","1","KroPP","23/06/14","16.309","jbtujump1"
"22731","1","n00k!e","25/02/14","9.972","jbtujump10"
"22732","1","n00k!e","30/10/15","17.397","jbtujump2"
"22734","1","KroPP","27/12/14","17.960","jbtujump3"
"22735","1","KroPP","02/07/13","24.446","jbtujump4"
"22736","1","n00k!e","18/06/13","32.524","jbtujump5"
"22737","1","KroPP","16/05/14","20.525","jbtujump6"
"22738","1","KroPP","09/07/14","32.381","jbtujump7"
"22739","1","Lofas","29/07/14","6.116","jbtujump8"
"22741","1","n00k!e","09/03/14","16.804","jbtujump9"
"22742","1","KroPP","21/07/13","16.533","jbtujumpin1"
"22743","1","Lofas","22/11/12","7.648","jd1"
"22745","1","n00k!e","24/10/15","22.348","jeebzjump1"
"22747","1","prd","19/11/14","11.338","jeebzjump2"
"22749","1","APKIS","24/01/16","23.592","jew1"
"22750","1","APKIS","22/07/15","7.776","jewish-jumps"
"22752","1","Goblin","16/04/17","31.107","jewlv3"
"22754","1","Killa","19/06/13","13.872","jfp"
"22756","1","Stoner","30/11/12","7.439","jiggajump1"
"22758","1","Casper","10/02/16","23.777","jiggajump2b"
"22759","1","ace","04/11/16","9.526","jiggajump3c"
"22761","1","n00k!e","10/10/15","8.866","jiggajump5"
"22763","1","n00k!e","01/04/14","9.510","jjump1"
"22764","1","Stoner","09/10/15","12.297","jjump2"
"22766","1","prd","31/10/15","3.648","jjump3"
"22768","1","Goblin","07/06/14","3.265","jjump4"
"22770","1","_PLAY_","27/05/12","1.684","jjump5"
"22772","1","KroPP","01/10/15","37.063","jjump6"
"22773","1","ds.ads","18/01/14","18.179","jjump8"
"22775","1","Casper","11/02/16","18.163","jkid-jmp1"
"22776","1","APKIS","12/03/15","13.504","jkid-jmp2"
"22778","1","prd","10/08/16","7.478","jkid-jmp3"
"22780","1","n00k!e","15/11/15","8.745","jmjump1e"
"22782","1","KroPP","28/01/13","17.155","jmjump2"
"22783","1","KroPP","15/08/15","33.113","jmr-01"
"22784","1","[3M.ROSS]","22/07/14","80.445","jmr-02"
"22785","1","Lofas","13/09/14","12.369","jojump"
"22787","1","n00k!e","14/05/13","20.372","jojump10"
"22789","1","GreenJumper","25/08/14","16.262","jojump11"
"22791","1","KroPP","22/01/15","14.809","jojump12"
"22793","1","cr33pz","13/04/14","9.302","jojump13"
"22795","1","KroPP","23/01/15","9.719","jojump14"
"22797","1","a2ha","24/12/15","5.071","jojump15"
"22799","1","n00k!e","20/04/14","30.782","jojump16"
"22800","1","prd","15/11/14","16.693","jojump17"
"22802","1","KroPP","23/01/15","31.418","jojump18"
"22803","1","KroPP","03/01/15","27.142","jojump19"
"22804","1","Lofas","23/07/15","13.422","jojump2"
"22806","1","n00k!e","07/06/13","13.777","jojump20"
"22808","1","prd","04/05/15","24.238","jojump21"
"22809","1","Lofas","24/09/15","18.498","jojump22"
"22811","1","Goblin","26/02/17","34.683","jojump23"
"22813","1","prd","10/11/14","14.574","jojump3"
"22815","1","KroPP","07/05/14","13.212","jojump4"
"22816","1","n00k!e","26/07/14","11.523","jojump5"
"22818","1","prd","10/06/15","12.915","jojump6"
"22820","1","n00k!e","10/03/14","15.588","jojump7"
"22822","1","n00k!e","26/02/14","17.853","jojump8"
"22824","1","prd","21/01/15","21.268","jojump9"
"22826","1","baknd","29/08/15","6.040","jq_jumps"
"22828","1","Stoner","04/12/12","7.598","jump1"
"22830","1","n00k!e","13/10/15","10.103","jump2thesky"
"22832","1","KroPP","11/04/15","48.948","jump_a"
"22834","1","prd","11/09/16","5.458","jump_training"
"22836","1","KroPP","28/08/15","15.211","jumpclimb"
"22838","1","Lofas","17/09/14","13.585","jumpclimb2"
"22840","1","KroPP","22/12/15","25.691","jumpclimb3b"
"22841","1","Lofas","06/02/14","22.404","jumpclimb4"
"22842","1","Lofas","16/10/13","6.142","jumpdm1"
"22844","1","ds.ads","15/11/12","8.835","jumpeasy1"
"22846","1","KroPP","21/03/16","6.575","jumpeasy2"
"22848","1","Lofas","01/10/14","12.750","jumper"
"22850","1","APKIS","20/04/16","10.480","jumph1gh"
"22852","1","n00k!e","28/04/13","18.400","jumph1gh2e"
"22853","1","yogurt","28/07/12","13.134","jumph1ghle"
"22855","1","n00k!e","11/05/13","26.430","jumphard1"
"22856","1","APKIS","17/02/16","9.121","jumphard2"
"22858","1","KroPP","17/12/15","18.929","jumphard3"
"22859","1","ds.ads","19/08/15","10.171","jumphard4"
"22861","1","Lofas","02/05/15","17.853","jumphard5"
"22863","1","prd","05/12/15","13.637","jumphard8"
"22865","1","Lofas","30/11/15","12.244","jumpish"
"22867","1","prd","28/11/15","3.984","jumpish11"
"22869","1","n00k!e","22/10/14","12.639","jumpish12"
"22871","1","cr33pz","19/01/15","7.752","jumpish13"
"22873","1","prd","11/01/16","6.565","jumpish14"
"22875","1","n00k!e","03/11/15","8.434","jumpish15"
"22877","1","prd","17/02/16","13.305","jumpish16"
"22879","1","yogurt","21/08/16","22.602","jumpish17"
"22881","1","Castro","12/10/15","16.643","jumpish18"
"22883","1","Lofas","31/03/13","12.511","jumpish19"
"22885","1","KroPP","17/10/13","11.178","jumpish2"
"22887","1","n00k!e","06/12/15","12.105","jumpish20"
"22889","1","prd","01/11/15","4.928","jumpish21"
"22891","1","n00k!e","13/12/15","21.462","jumpish22"
"22892","1","cr33pz","18/04/14","3.736","jumpish23"
"22894","1","Lofas","06/09/14","18.126","jumpish24"
"22896","1","prd","15/01/16","14.861","jumpish25"
"22898","1","ds.ads","31/03/14","7.979","jumpish26"
"22900","1","n00k!e","19/02/15","24.286","jumpish27a"
"22902","1","Lofas","19/11/13","15.646","jumpish28"
"22904","1","Goblin","24/10/15","8.393","jumpish29"
"22906","1","Lofas","25/01/16","24.701","jumpish31"
"22908","1","KroPP","09/07/15","10.954","jumpish33"
"22910","1","prd","16/08/16","31.765","jumpish34"
"22911","1","Goblin","03/02/16","17.060","jumpish36"
"22913","1","prd","04/11/16","17.318","jumpish37"
"22915","1","Lofas","04/03/16","38.232","jumpish38"
"22916","1","Lofas","08/01/16","20.317","jumpish39"
"22917","1","KroPP","11/06/14","18.568","jumpish4"
"22919","1","KroPP","14/06/14","37.726","jumpish40"
"22920","1","Lofas","23/01/16","13.001","jumpish41"
"22922","1","KroPP","14/11/15","6.824","jumpish42"
"22924","1","prd","15/12/14","22.712","jumpish5"
"22926","1","Lofas","27/01/13","24.880","jumpish6"
"22928","1","ace","30/11/15","2.215","jumpish7"
"22930","1","KroPP","13/06/14","12.057","jumpish8"
"22932","1","APKIS","12/02/16","22.094","jumpish9"
"22934","1","KroPP","07/11/15","26.560","jumpit1"
"22935","1","n00k!e","02/10/15","20.668","jumpit3"
"22936","1","Castro","18/10/15","12.301","jumpjail2"
"22937","1","Lofas","27/07/13","9.568","jumplava2"
"22939","1","KroPP","20/07/13","22.975","jumpoutside"
"22941","1","n00k!e","01/05/15","9.163","jumprail1"
"22943","1","Lofas","04/09/13","20.901","jumprail2"
"22945","1","yogurt","26/07/16","23.983","jumprail3"
"22946","1","DRK","29/12/12","7.691","jumps_clan1b"
"22948","1","KroPP","14/01/15","28.842","jumps_clan2"
"22949","1","ds.ads","08/09/12","17.696","jumps_clan_map"
"22951","1","Lofas","07/08/15","5.285","jumps_tryout"
"22953","1","KroPP","05/05/13","9.670","jumps_tryouts"
"22955","1","KroPP","01/04/15","34.115","jumpspy"
"22956","1","Lofas","22/01/16","10.997","jumptest"
"22957","1","Lofas","22/01/16","22.095","jumptest2"
"22959","1","prd","18/09/15","24.794","jumpwar"
"22960","1","KroPP","09/11/14","44.773","jumpwar10"
"22961","1","n00k!e","05/12/15","22.119","jumpwar11"
"22963","1","Castro","18/09/15","16.107","jumpwar12"
"22964","1","KroPP","06/11/15","19.374","jumpwar2"
"22965","1","Lofas","16/05/15","134.103","jumpwar24"
"22966","1","APKIS","28/07/15","40.811","jumpwar3"
"22967","1","KroPP","30/10/14","9.023","jumpwar4"
"22969","1","SBL","31/08/14","26.689","jumpwar5"
"22970","1","Killa","05/01/13","14.658","jumpwar6"
"22972","1","APKIS","18/01/15","43.223","jumpwar7"
"22973","1","Lofas","04/03/14","9.801","jumpwar8"
"22975","1","KroPP","25/06/14","19.597","jumpwar9"
"22976","1","Lofas","19/08/14","9.839","jumpy"
"22978","1","APKIS","14/05/15","16.014","jumpzz2"
"22979","1","prd","22/04/17","22.530","jupiter"
"22981","1","prd","17/12/16","22.678","jupiter1"
"22983","1","Goblin","03/02/16","13.861","jupiter2"
"22985","1","prd","09/08/16","36.132","jupiter3"
"22987","1","Goblin","12/02/16","28.021","jupiter4"
"22989","1","prd","09/08/16","10.452","jupiter5"
"22991","1","KroPP","16/02/16","15.342","jyx1"
"22993","1","APKIS","22/07/15","18.148","kabjump1"
"22994","1","santher","14/05/12","5.376","kcjump1"
"22996","1","n00k!e","28/12/15","39.572","kcjump4"
"22997","1","Castro","21/08/15","10.370","keke5"
"22999","1","GreenJumper","12/10/14","21.520","keke9"
"23000","1","prd","13/02/16","18.617","kenjump1"
"23001","1","ToxicMonkey^MZC","07/07/13","26.869","kenjump2"
"23002","1","n00k!e","17/05/13","22.012","kenpachi"
"23003","1","Castro","10/12/15","11.270","kfmap2"
"23004","1","APKIS","29/02/16","30.569","khainejumps"
"23005","1","KroPP","09/05/15","12.293","khainejumps2"
"23006","1","Lofas","25/11/15","24.078","khainejumps3"
"23007","1","KroPP","19/01/14","32.170","khainejumps4"
"23008","1","Lofas","11/08/13","17.952","khainejumps5"
"23009","1","KroPP","02/05/14","28.689","khainejumps6"
"23010","1","prd","02/10/15","20.721","khainejumps7"
"23011","1","n00k!e","27/01/16","31.067","khainejumps8"
"23012","1","KroPP","29/12/15","16.042","khainejumps9"
"23013","1","KroPP","22/02/14","23.640","khanjump"
"23014","1","Lofas","16/07/15","14.689","khanjump2"
"23015","1","KroPP","05/04/15","24.943","khanjump3"
"23016","1","rl","17/11/13","35.622","killer"
"23017","1","sbammm","01/02/17","25.673","killer2"
"23018","1","n00k!e","25/10/15","17.682","kj_jump1"
"23019","1","Lofas","21/06/14","104.934","kjump1"
"23020","1","sbammm","05/04/17","26.623","kjumps1"
"23021","1","n00k!e","07/06/13","26.334","kjumps2"
"23022","1","Killa","27/12/12","32.528","kjumps3"
"23023","1","KroPP","04/07/13","38.187","kjumps4"
"23024","1","Lofas","21/09/15","22.572","kldsjump1"
"23025","1","rl","14/03/14","24.976","kldsjump2a"
"23026","1","KroPP","17/12/15","7.422","knjump3"
"23027","1","KroPP","23/01/15","74.351","kokos1"
"23028","1","prd","17/01/16","39.432","kokos2"
"23029","1","prd","13/09/15","26.697","kokos3"
"23030","1","KroPP","08/09/15","116.268","koldjump1"
"23031","1","n00k!e","30/08/15","52.375","koldjump2"
"23032","1","KroPP","12/01/14","30.386","konopa1"
"23033","1","Goblin","26/06/15","27.429","konopa10"
"23034","1","KroPP","18/04/14","18.086","konopa2"
"23035","1","KroPP","18/04/14","51.380","konopa3"
"23036","1","n00k!e","21/04/15","18.730","konopa4"
"23037","1","Lofas","10/10/15","17.589","konopa5"
"23038","1","Killa","17/03/15","19.886","konopa6"
"23039","1","prd","13/05/17","18.201","konopa7"
"23040","1","n00k!e","12/01/14","13.070","konopa8"
"23041","1","Killa","16/03/15","15.830","konopa9"
"23042","1","Lofas","19/06/13","6.919","konopajump1"
"23043","1","n00k!e","20/06/13","123.332","konopajump2"
"23044","1","prd","08/11/16","16.289","kosmodrom"
"23045","1","KroPP","17/04/15","19.134","kropp1"
"23046","1","APKIS","19/04/15","17.488","kropp2"
"23047","1","Killa","08/03/15","19.688","ksone"
"23048","1","Lofas","07/08/13","30.727","ksthree"
"23049","1","prd","24/02/15","9.081","kstwo"
"23050","1","[sf]fasadin","13/10/12","31.217","kurzjump2"
"23051","1","n00k!e","25/10/15","12.153","kurzjump3"
"23052","1","KroPP","09/06/14","21.501","l33t_jumps_tryouts"
"23053","1","Lofas","28/07/13","18.515","l33tjump1"
"23054","1","KroPP","03/01/13","13.093","l33tjump2"
"23055","1","n00k!e","09/04/15","14.311","l33tjump3"
"23056","1","n00k!e","08/04/13","25.990","l33tjump4a"
"23057","1","n00k!e","09/10/15","14.747","l33tjump5"
"23058","1","KroPP","17/10/13","29.093","l33tjumping1"
"23059","1","n00k!e","29/03/15","12.875","l33tjumping1a"
"23060","1","APKIS","31/07/15","32.692","lasjumps01"
"23061","1","prd","21/01/16","16.936","lasjumps2"
"23062","1","KroPP","09/03/14","23.291","lasjumps3"
"23063","1","WhiteDemoN","12/05/12","21.717","lavacave"
"23064","1","KroPP","27/12/15","30.394","lazyjump1"
"23065","1","ace","04/08/16","24.524","lazyjump2_test1"
"23066","1","n00k!e","29/10/15","7.663","lcraft"
"23067","1","n00k!e","05/03/14","7.740","ld_deathjump"
"23068","1","KroPP","27/05/14","21.565","ldjump1"
"23069","1","APKIS","21/07/15","38.589","ldjump2"
"23070","1","cr33pz","27/01/16","6.359","ldjump3"
"23071","1","KroPP","03/08/13","16.590","ldjump4"
"23072","1","quazilin","18/12/13","10.064","ldjump5"
"23073","1","KroPP","22/12/15","22.820","ldjump6"
"23074","1","Lofas","17/07/14","6.064","ldmjmp1"
"23075","1","n00k!e","24/12/15","6.957","lilredsarcticjumps"
"23076","1","KroPP","05/04/15","17.643","lilredsjumpz"
"23077","1","KroPP","24/12/15","12.782","lilredsnewbjumpz"
"23078","1","KroPP","12/03/16","34.156","lilredstallmap"
"23079","1","Lofas","11/11/14","8.040","ljump1"
"23080","1","ds.ads","09/10/12","25.880","lograv1"
"23081","1","n00k!e","04/03/14","19.278","loljumpin"
"23082","1","KroPP","02/07/13","36.032","lucijump1"
"23083","1","prd","01/12/16","18.325","lucijump10"
"23084","1","prd","25/01/16","8.576","lucijump11"
"23085","1","Goblin","09/09/13","10.786","lucijump12"
"23086","1","n00k!e","15/10/14","9.109","lucijump13"
"23087","1","ds.ads","30/01/13","23.948","lucijump2"
"23088","1","Goblin","23/08/13","18.919","lucijump3"
"23089","1","santher","09/05/12","19.755","lucijump4"
"23090","1","a2ha","17/01/16","9.347","lucijump5a"
"23091","1","Lofas","27/10/15","11.931","lucijump6"
"23092","1","prd","02/11/16","20.822","lucijump6a"
"23093","1","santher","26/06/13","27.289","lucijump7"
"23094","1","APKIS","12/08/15","32.520","lucijump9a"
"23095","1","prd","02/12/16","15.604","lucimap4"
"23096","1","prd","06/10/15","43.606","luumjump1"
"23097","1","Lofas","04/08/13","5.430","lvl1"
"23098","1","KroPP","03/04/15","23.268","m-whoajumps1"
"23099","1","Lofas","06/07/13","26.031","madcnt"
"23672","1","APKIS","20/01/16","19.610","madjumpin"
"23674","1","KroPP","08/01/15","11.123","madjumping2"
"23676","1","KroPP","31/05/14","83.890","madjumping2001"
"23677","1","ace","22/10/15","21.666","madjumping2002"
"23678","1","n00k!e","18/01/14","68.461","madjumping2003"
"23679","1","KroPP","26/06/14","16.292","madjumping2004_1"
"23680","1","prd","10/02/16","18.962","madjumping2004_2"
"23682","1","quazilin","03/02/14","443.278","madjumping2005"
"23683","1","KroPP","08/06/14","8.664","madjumping3"
"23685","1","Lofas","03/08/15","8.902","madjumping4"
"23687","1","Stoner","24/02/13","11.361","madjumping5"
"23688","1","APKIS","08/05/15","12.768","madjumping6"
"23689","1","ace","27/04/16","16.126","madjumping8"
"23690","1","KroPP","15/01/14","34.780","maka2"
"23691","1","Lofas","19/07/14","23.629","mao"
"23692","1","santher","14/03/14","39.391","mario"
"23693","1","n00k!e","14/10/15","32.978","mario2"
"23694","1","Lofas","27/02/13","7.682","masjump1"
"23696","1","Castro","20/06/15","13.704","masterjumps1"
"23697","1","Killa","29/01/14","13.585","matrix_jumps1"
"23699","1","KroPP","22/12/15","18.283","maximumred"
"23700","1","Lofas","16/04/15","23.510","mayanjump4"
"23701","1","Castro","18/12/14","5.954","mazemania"
"23703","1","Castro","02/08/14","38.439","mazemania2"
"23705","1","n00k!e","16/03/14","16.730","mazzjumps"
"23707","1","Lofas","10/03/14","12.769","mazzjumps2"
"23709","1","Lofas","01/11/14","51.983","memijump1a"
"23711","1","KroPP","28/08/15","37.730","merc1"
"23712","1","prd","21/10/16","27.660","merc2"
"23713","1","APKIS","14/05/15","58.218","merc4"
"23714","1","KroPP","12/06/14","32.202","methodjumping1b"
"23715","1","Casper","05/11/14","13.451","mf_jump1"
"23717","1","ds.ads","27/09/12","8.252","mf_jump2"
"23719","1","Lofas","02/01/16","6.305","mf_jump3b"
"23721","1","Nephi","28/06/14","11.864","mf_jump4"
"23722","1","KroPP","31/05/14","19.514","midnight"
"23723","1","Goblin","06/03/16","6.346","minijump"
"23725","1","ds.ads","09/09/12","57.367","miscjmpz1a"
"23726","1","santher","03/04/12","73.673","miscjmpz2a"
"23728","1","prd","20/05/16","45.269","mj1"
"23729","1","APKIS","22/07/15","9.892","moomap1"
"23730","1","ace","14/03/17","15.002","moomap10"
"23731","1","prd","18/11/16","17.055","moomap11"
"23733","1","n00k!e","25/10/14","22.854","moomap12"
"23734","1","n00k!e","20/09/15","13.076","moomap13"
"23735","1","_PLAY_","06/11/12","4.993","moomap14"
"23737","1","KroPP","24/04/14","30.805","moomap15"
"23738","1","Lofas","07/09/13","23.373","moomap16"
"23739","1","prd","08/10/16","25.816","moomap2"
"23740","1","ace","14/02/17","13.532","moomap3"
"23741","1","Lofas","07/07/14","35.013","moomap4"
"23742","1","prd","18/09/15","19.267","moomap5"
"23743","1","KroPP","28/11/14","39.520","moomap6"
"23744","1","SBL","23/05/14","82.213","moomap7"
"23745","1","ace","01/08/15","49.953","moomap8"
"23746","1","KroPP","29/11/14","39.287","moomap9a"
"23747","1","n00k!e","08/04/15","70.910","mountainwalk"
"23749","1","Lofas","24/01/13","26.847","mpjump2"
"23750","1","n00k!e","29/03/15","17.963","msr"
"23751","1","Goblin","26/06/14","17.081","mulejumps1"
"23753","1","n00k!e","23/11/15","13.762","mulejumps2"
"23755","1","_PLAY_","25/11/12","19.943","mulejumps3"
"23756","1","prd","26/08/15","5.494","mulemap11"
"23758","1","Lofas","29/11/14","15.808","mulemap12"
"23759","1","prd","16/10/15","30.619","mulemap14"
"23761","1","yogurt","31/08/16","28.225","mulemap15"
"23762","1","yogurt","05/08/16","27.017","mulemap16"
"23763","1","santher","09/11/12","19.924","mulemap17"
"23764","1","Lofas","22/07/14","26.004","mulemap18"
"23766","1","Castro","17/10/14","21.144","mulemap19"
"23768","1","Lofas","04/07/13","15.945","mulemap20"
"23769","1","Lofas","01/12/15","10.998","mulemap21"
"23771","1","^WhIzArD^","01/12/14","13.692","mulemap22"
"23773","1","Goblin","21/02/16","20.173","mulemap23"
"23775","1","prd","17/10/16","8.887","mulemap24"
"23777","1","mule_0wnz","20/01/16","16.903","mulemap4"
"23779","1","g0rky","06/11/13","36.125","mulemap5"
"23780","1","Nephi","07/03/17","39.583","mulemap6"
"23781","1","Lofas","24/09/15","24.757","mulemap7"
"23783","1","santher","13/07/13","41.473","mulemap8"
"23785","1","Goblin","22/02/16","18.427","mulemap9"
"23786","1","n00k!e","01/03/15","9.457","mzc1"
"23788","1","GreenJumper","10/11/15","8.910","mzc15"
"23790","1","cr33pz","06/03/15","5.916","mzc2complete"
"23792","1","APKIS","17/03/15","16.067","mzc5"
"23794","1","n00k!e","19/11/15","9.018","mzc_action1"
"23796","1","APKIS","28/11/14","8.910","n00bjumps"
"23797","1","Goblin","24/08/13","4.350","n00k!e_can_fly"
"23798","1","ace","18/12/16","6.177","nahjump1"
"23800","1","KroPP","01/04/15","17.662","ned25-jump"
"23802","1","n00k!e","27/12/15","16.759","neox1"
"23804","1","KroPP","23/10/13","13.695","neox2"
"23805","1","n00k!e","04/12/15","24.173","neox3"
"23806","1","Castro","30/10/14","28.298","neox4"
"23807","1","KroPP","13/06/15","37.200","neox5"
"23808","1","(MCS)Faderjok","16/07/13","26.070","neox6"
"23810","1","yogurt","03/08/16","50.723","neox7"
"23811","1","Lofas","02/06/14","66.071","neox8"
"23812","1","prd","22/11/16","45.428","neox9"
"23814","1","n00k!e","01/01/14","54.458","neox_2_01"
"23815","1","KroPP","28/06/14","45.578","neox_2_02"
"23816","1","Lofas","17/12/14","73.779","neox_2_03"
"23817","1","n00k!e","05/03/14","96.798","neox_2_04"
"23818","1","Lofas","16/08/12","173.969","neox_2_04b"
"23819","1","APKIS","13/07/15","89.269","neox_2_05"
"23820","1","KroPP","16/11/14","53.383","neox_2_06"
"23821","1","n00k!e","07/02/15","117.003","neox_2_07"
"23822","1","KroPP","16/12/14","62.744","neox_2_08"
"23823","1","n00k!e","20/06/14","54.186","neox_2_09"
"23824","1","KroPP","13/11/14","300.849","neox_2_10"
